何時需要進行小兒麻痺的預防接種或投藥,目前政府提供2個月、4個月、6個月及18個月大幼兒免費接種痺五合一疫苗(白喉、破傷風、非細胞性百日咳、b型嗜血桿菌及不活化小兒麻痺 )。滿5歲至入國小前追加白喉破傷風非細胞性百日咳及不活化小兒麻痺混合疫苗(DTaP-IPV)。請家長按時攜帶幼兒前往衛生所或合約院所接種。此外，民眾欲赴小兒麻痺症流行地區或有感染風險的國家前，應先前往旅遊醫學門診諮詢，並確實完成疫苗接種。,X
我可以公費接種小兒麻痺疫苗或投藥嗎？,,X
接種小兒麻痺疫苗該帶什麼證件？,進行兒童常規接種時，請攜帶您與寶寶的身分證明文件，以及寶寶的兒童健康手冊(內含預防接種紀錄卡)。,X
接種前要經過醫師評估？,,X
需要額外付費嗎？,,X
我現在適合接種小兒麻痺疫苗嗎？,針對接種禁忌症及相關注意事項，民眾若有問題或疑慮，可先諮詢醫師。,X
小兒麻痺疫苗有哪些種類,目前台灣進口疫苗製造廠或代理商有賽諾菲股份有限公司、荷商葛蘭素史克藥廠股份有限公司台灣分公司。<br />,X
該接種幾劑？,<br/>依照世界衛生組織最新指引，接種時程已修訂為4劑，爰視為已完成暴露後療程。<br/><br/><br/><br/><br/>最後更新日期2018/12/25<br/><br/>,X
接種後或投藥後要注意什麼,,X
這是接種的副作用嗎？,,X
疑似感染小兒麻痺了怎麼辦？,民眾如出現急性無力肢體麻痺症狀，請儘速就醫，並主動告知醫師是否有小兒麻痺感染風險國家之旅遊史及疫苗接種史。,X
罹患小兒麻痺有需要隔離？,為降低傳播風險，疑似個案如需住院治療，應採取接觸傳染防護措施。,X
什麼是白喉？,白喉是一種急性呼吸道傳染病，致病原為白喉棒狀桿菌(Corynebacterium diphtheriae)，主要侵犯扁桃腺、咽頭、喉頭、鼻等上呼吸道，偶爾亦侵犯皮膚或其他黏膜（如結膜）<br />這些被侵犯的部位因外毒素的作用導致組織壞死，病灶處形成灰白色膜，四周伴有發炎現象<br />,X
白喉會有什麼症狀？,白喉主要侵犯上呼吸道，在鼻腔、扁桃腺、咽喉部位形成偽膜（pseudomembrane），並造成局部疼痛、咳嗽，甚至呼吸困難。致死原因多因為偽膜阻塞呼吸道而致死<br />皮膚白喉的病灶較易呈現慢性潰瘍，常與膿痂疹混淆。也可能在皮膚傷口造成次發性感染有時病灶並不是典型的偽膜狀，必須靠細菌培養來診斷<br />鑑別診斷：白喉在臨床上須與細菌性、病毒性咽炎、文生氏咽峽炎、傳染性單核白血球增多症、梅毒、念珠菌等做區別<br />,X
罹患白喉的嚴重性？,患病2至4週之後，因吸收大量毒素，引起腦、周圍運動與感覺神經麻痺及心肌炎等嚴重病變。,X
白喉有什麼危險徵兆,伴有扁桃腺炎、咽喉炎、頸部淋巴腺腫大或漿液血性鼻分泌物。,X
白喉有什麼併發症,呼吸道阻塞、心肌炎、多發性神經病變、麻痺、呼吸衰竭或肺炎，甚至死亡。,X
白喉有哪些高風險族群,白喉一般發生於15歲以下沒有接種過疫苗或缺乏免疫力之兒童，但缺乏免疫力之成人亦可能發生。,X
白喉傳染途徑為何？,接觸病人、帶菌者(飛沫傳染)或接觸被病人呼吸道分泌物污染之器具皆可造成感染，未經消毒的鮮奶也是重要媒介之一。,X
白喉潛伏期和可傳染期,潛伏期一般是2至5天，範圍是1至10天<br />可傳染期變化不定，白喉桿菌自病灶分泌物中消失前皆有傳染力，通常是2週或更短，很少會超過4週，而少數慢性帶菌者散播病原可達6個月以上<br />,X
白喉的國內流行期,臺灣自1981年開始即未再出現任何確定病例。臺灣過去流行季節係自晚秋開始，而以10、11、12月為最高，春末以後逐漸下降，直到夏季為最低。,X
白喉流行地區有哪些,目前流行地區為疫苗接種率低的國家，近年發生疫情國家有印尼、葉門、烏克蘭、委內瑞拉、南非、馬來西亞、孟加拉等。,X
如何預防白喉,預防白喉最有效之方法是疫苗接種。,X
除了接種或投藥外的白喉預防方法,,X
何時需要進行白喉的預防接種或投藥,目前政府提供2個月、4個月、6個月及18個月大幼兒免費接種白喉、破傷風、非細胞性百日咳、b型嗜血桿菌及不活化小兒麻痺五合一疫苗 (DTaP-Hib-IPV)<br />滿5歲至入國小前追加白喉破傷風非細胞性百日咳及不活化小兒麻痺混合疫苗(DTaP-IPV)。請家長按時攜帶幼兒前往衛生所或合約院所接種<br />如要前往或行經呼吸道白喉及皮膚白喉流行之國家，近10年內未追加含白喉類毒素之疫苗者，建議追加一劑Td或Tdap<br />,X
我可以公費接種或投藥嗎？,,X
接種白喉疫苗該帶什麼證件？,接種時請攜帶您與寶寶的身分證明文件，以及寶寶的兒童健康手冊(內含預防接種紀錄卡)。,X
接種前要經過醫師評估？,,X
需要額外付費嗎？,,X
我現在適合接種白喉疫苗嗎？,若距離最後一次破傷風疫苗接種超過 10 年，建議每10 年追加1 劑Td，而其中高危險群如醫療照護人員、孕前婦女、嬰兒照顧者應優先以Tdap 疫苗接種1 劑。,X
白喉疫苗有哪些種類,1. 白喉破傷風非細胞性百日咳、b型嗜血桿菌及不活化小兒麻痺五合一疫苗 (DTaP-Hib-IPV)<br /> 2. 白喉破傷風非細胞性百日咳及不活化小兒麻痺混合疫苗(DTaP-IPV)。<br />目前台灣進口疫苗製造廠或代理商有賽諾菲股份有限公司、荷商葛蘭素史克藥廠股份有限公司台灣分公司。,X
白喉疫苗有哪些廠牌,1. 白喉破傷風非細胞性百日咳、b型嗜血桿菌及不活化小兒麻痺五合一疫苗 (DTaP-Hib-IPV)<br /> 2. 白喉破傷風非細胞性百日咳及不活化小兒麻痺混合疫苗(DTaP-IPV)。<br />目前台灣進口疫苗製造廠或代理商有賽諾菲股份有限公司、荷商葛蘭素史克藥廠股份有限公司台灣分公司。,X
該接種幾劑？,<br/>依照世界衛生組織最新指引，接種時程已修訂為4劑，爰視為已完成暴露後療程。<br/><br/><br/><br/><br/>最後更新日期2018/12/25<br/><br/>,X
白喉疫苗保護力可以持續多久？,接種四劑DTaP疫苗後，其白喉免疫效力約為95％，約可維持10年。,X
接種後或投藥後要注意什麼,,X
這是接種的副作用嗎？,,X
疑似感染白喉了怎麼辦？,如出現任何疑似症狀，應儘速與衛生單位聯繫，戴上口罩立即就醫，並告知醫師有白喉病人接觸史<br />並且避免接觸孕婦、小於1歲嬰兒、尚未完成白喉百日咳破傷風混合疫苗接種之幼童、或免疫不全病人<br />,X
罹患白喉要注意什麼？,為防止疫情擴散，請配合衛生單位施行必要之隔離、治療、消毒、採檢及接觸者及感染源之調查<br />所有密切接觸者均須接受採檢，並自主健康管理7天。其中家庭接觸者，應接受預防性抗生素藥物7至10天<br />此外，從事食品處理或與兒童相關之教保育等機構員工，應先行停止上班，直到無帶菌之虞時<br />,X
罹患白喉有需要隔離？,白喉個案需要隔離至2次細菌培養呈陰性反應為止。(分別從鼻、喉取樣，2次取樣時間須間隔24小時以上，且和最後1次用藥時距不得少於24小時)<br />若無法培養，須服用抗生素14天之後才可解除隔離<br />,X
罹患白喉可以上班上課？,白喉個案需要隔離至2次細菌培養呈陰性反應為止。(分別從鼻、喉取樣，2次取樣時間須間隔24小時以上，且和最後1次用藥時距不得少於24小時)<br />若無法培養，須服用抗生素14天之後才可解除隔離<br />,X
我需要作白喉篩檢嗎？,,X
疑似罹患白喉要去哪裡就醫？,應戴上口罩立即至兒科、感染科或家醫科等醫療院所就醫，並告知醫師有白喉病人接觸史。,X
白喉要怎麼治療？,一旦懷疑可能是白喉，採檢後無須等待細菌學檢驗確定，即立刻給予抗毒素，在施行之前應先做過敏試驗確定無問題後，再依症狀、持續時間長短、疾病嚴重程度及地區環境因素，給予抗毒素<br />藥物方面以紅黴素及盤尼西林最有效，應在細菌培養開始後，取其一與抗毒素混合使用（但不能單獨使用抗毒素）<br />,X
白喉用藥有哪些種類？,無公費白喉用藥，請洽詢就醫之醫療院所。<br />,X
服用白喉用藥有哪些副作用？,請儘速至附近醫療院所就醫。<br />,X
白喉用藥可否自行停藥？,不可以自行停藥，應依醫囑確實服藥至療程屆滿為止。,X
接種疫苗可能發生的反應？應該怎麼處理？,<br/>卡介苗建議接種時程原則為出生滿5至8個月後接種，因此，可與民眾說明請其延後至9月1日再前往院所進行接種即可。因卡介苗原於出生後滿24小時即可進行接種，故有至高風險地區者之嬰幼兒，建議提前於8月17日前進行接種，預約時間需有彈性，提前攜帶寶寶前往院所時，請家屬向醫師說明欲提早接種之原因，經由醫師進行卡介苗接種前評估，如無接種禁忌，亦可提前完成接種作業。<br/><br/><br/><br/><br/>最後更新日期2020/7/2<br/><br/>,X
什麼是先天性德國麻疹？,孕婦若感染德國麻疹，病毒可透過胎盤垂直傳染給胎兒，可能會造成死產、流產，嬰兒出生也可能有先天性耳聾、青光眼、白內障、小腦症、智能不足及先天性心臟病等缺陷，統稱為先天性德國麻疹症候群。,X
先天性德國麻疹會有什麼症狀？,若孕婦感染德國麻疹，病毒可能透過胎盤垂直傳染給胎兒，造成死產、自然流產或胎兒主要器官受損，如先天性耳聾、青光眼、白內障、小腦症、智能不足及先天性心臟病等。,X
罹患先天性德國麻疹的嚴重性？,懷孕最初10週內感染，嬰兒有高達90%的機會產生先天性缺陷。,X
先天性德國麻疹有什麼併發症,若孕婦感染德國麻疹，病毒可能透過胎盤垂直傳染給胎兒，造成死產、自然流產或胎兒主要器官受損，如先天性耳聾、青光眼、白內障、小腦症、智能不足及先天性心臟病等。,X
先天性德國麻疹有哪些高風險族群,孕婦為高風險族群，若孕婦感染德國麻疹，病毒可能透過胎盤垂直傳染給胎兒。,X
先天性德國麻疹傳染途徑為何？,孕婦感染德國麻疹，病毒可能透過胎盤垂直傳染給胎兒。,X
先天性德國麻疹潛伏期和可傳染期,德國麻疹的潛伏期平均約為14到17天，最長可至21天。可傳染期為出疹前七天至出疹後七天<br />先天性德國麻疹症候群嬰兒於出生後數個月仍會傳播德國麻疹病毒，甚至長達一年<br />,X
先天性德國麻疹的國內流行期,德國麻疹好發於春季或冬季，其大流行通常為每10～15年一次。,X
先天性德國麻疹流行地區有哪些,德國麻疹為世界性疾病。,X
如何預防先天性德國麻疹,孕婦於懷孕期間避免感染德國麻疹。建議育齡婦女於婚前或婚後孕前進行德國麻疹抗體檢測，如為陰性，應在懷孕前儘速接種疫苗。,X
除了接種或投藥外的先天性德國麻疹預防方法,做好個人衛生，若需前往較擁擠的公共場所，請戴上口罩。,X
何時需要進行先天性德國麻疹的預防接種或投藥,1.出生滿12個月，及滿5歲至入國小前各接種一劑「麻疹、腮腺炎、德國麻疹（MMR）混合疫苗」<br />2.需前往近年有德國麻疹疫情國家的民眾，可依照旅遊醫學門診醫師的評估接種MMR疫苗，最好於出國前兩周進行接種<br />,X
我可以公費接種或投藥嗎？,,X
接種前要經過醫師評估？,,X
接種德國麻疹疫苗需要額外付費嗎？,,X
我現在適合接種先天性德國麻疹疫苗嗎？,1.已知對「蛋」之蛋白質或疫苗的成份有嚴重過敏者，不予接種。<br /> 2.孕婦不宜接種，女性接種後4週內應避免懷孕。<br /> 3.已知患有嚴重免疫缺失者不宜接種。<br />4.發燒或正患有急性中重度疾病者，宜待病情穩定後再接種。<br /> 若還有相關疑慮可再洽詢醫師做進一步評估。<br />,X
我想了解先天性德國麻疹疫苗或預防藥品,MMR疫苗是用來預防麻疹、腮腺炎、德國麻疹的活性減毒疫苗，其預防效果平均可達95％以上，並可獲長期免疫。,X
該接種幾劑？,<br/>依照世界衛生組織最新指引，接種時程已修訂為4劑，爰視為已完成暴露後療程。<br/><br/><br/><br/><br/>最後更新日期2018/12/25<br/><br/>,X
疫苗保護力可以持續多久？,,X
接種後或投藥後要注意什麼,,X
這是接種的副作用嗎？,,X
有副作用去哪裡就醫,,X
疑似感染先天性德國麻疹了怎麼辦？,若出現發燒、出疹等疑似症狀時，請戴上口罩，儘速至附近醫療院所就醫。<br />孕婦接觸者要先確認自己是否具有德國麻疹免疫力，孕婦第一次產前檢查項目包括德國麻疹抗體檢測，如果檢查結果陽性，就代表具有德國麻疹免疫力，如果尚未做過檢查，可至醫院抽血檢驗。<br />,X
罹患先天性德國麻疹要注意什麼？,先天性德國麻疹症候群嬰兒於出生後數個月仍會傳播德國麻疹病毒，甚至長達一年。,X
罹患先天性德國麻疹有需要隔離？,先天性德國麻疹症候群病嬰，可長期排出病毒至1歲左右，故此期間仍需隔離。<br />避免與懷孕婦女及未具免疫力之幼兒接觸，住院期間應由具有抗體之醫護人員照顧，除非個案在出生3個月以後的咽喉和尿液檢體病毒培養陰性為止。<br />,X
疑似罹患先天性德國麻疹要去哪裡就醫？,若出現發燒、出疹等疑似症狀時，請戴上口罩，儘速至附近醫療院所就醫。<br />孕婦如接觸德國麻疹個案，需按時接受產檢與例行性檢查。如果出現疑似症狀，請告知產檢醫師。<br />,X
