登革熱病媒蚊雌蚊、雄蚊都會吸血嗎？何時吸血？,<br/>傳染登革熱之病媒蚊為斑蚊雌蚊，主要在白天活動及吸血，雄蚊因口器退化，不能吸血，多吸食植物汁液。埃及斑蚊喜在室內棲息，主要吸人血，吸血高峰在下午4-5點，次高峰在上午9-10點。而白線斑蚊喜在室外棲息，一天內可見晨昏二個吸血高峰，約在當地日出前後1-2小時和日落前2-3小時，且下午高峰較上午高。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/7<br/><br/>,
如何預防蚊蟲叮咬？,<br/>清除積水容器（孳生源）並定期巡查居家環境、維持整潔，是防止病媒蚊孳生的不二法門，也是目前防治登革熱最根本的方法。此外，可穿著淺色長袖衣褲、身體裸露部位塗抹政府主管機關核可的防蚊藥劑（蚊蟲忌避劑），避免蚊蟲叮咬。目前政府主管機關核可的防蚊藥劑，依照所含安全有效化學成分的不同，分為三類，一類是含有diethyltoluamide/DEET（待乙妥/敵避）的防蚊藥劑，一類含有picaridin（派卡瑞丁），另一類含有IR3535（伊默克），這三類防蚊藥劑皆可有效達到防蚊效果。建議成人可選用DEET濃度≦50%的防蚊藥劑，而年齡兩個月以上的孩童，只建議使用DEET濃度為10%至30%的防蚊藥劑，且回到戶內後要清洗乾淨。另外，年齡兩個月以下的嬰兒，含有DEET、picaridin或IR3535成份之防蚊藥劑並不適用，建議使用外在遮蔽的方式（例如淺色長袖衣褲及蚊帳）防止蚊蟲叮咬。另外，含picaridin（派卡瑞丁）及IR3535（伊默克）的防蚊藥劑，依目前的產品許可證，僅適用於2歲以上孩童。不論使用哪一類防蚊藥劑，使用前均請閱讀使用說明書上的說明及注意事項。<br/><br/><br/><br/><br/><br/>最後更新日期2021/2/9<br/><br/>,
防蚊液該怎麼選購？,<br/>目前衛生福利部核准含有DEET之防蚊藥劑，產品上印有「衛部（署）藥製字」或「衛部（內衛）成製字」等許可證字號，可直接塗抹噴灑於人體皮膚；而行政院環境保護署（以下簡稱環保署）核准之防蚊藥劑，產品上印有「環署衛製字」或「環署衛輸字」等許可證字號，由於環保署核可的防蚊藥劑，有些僅核准於環境使用，因此須留意說明書上的說明及注意事項，是否加註說明「得使用於人體裸露之皮膚」或「本產品不可噴灑於皮膚或衣物上」。<br/><br/>上述政府主管機關核可的防蚊藥劑，依照所含安全有效化學成分的不同，分為三類，一類是含有diethyltoluamide/DEET（待乙妥/敵避）的防蚊藥劑，一類含有picaridin（派卡瑞丁），另一類含有IR3535（伊默克），這三類防蚊藥劑皆可有效達到防蚊效果，其中環保署核准含有DEET的「環境衛生用藥」，可噴灑於居家環境如紗窗、紗門上，或於戶外登山、露營時，噴灑於帳篷，避免蚊蟲跟隨進入，達到防蚊效果，但應避免噴灑於皮膚、衣物上。另外，環保署核可含picaridin（派卡瑞丁）及IR3535（伊默克）的防蚊藥劑，可直接塗抹噴灑於人體皮膚。<br/><br/><br/><br/><br/><br/>最後更新日期2021/2/9<br/><br/>,
如何正確使用防蚊藥品？,<br/>如果在戶外或蚊蟲多的地方，除穿淺色長袖衣褲外，亦可使用防蚊藥品，並建議噴灑或塗抹在皮膚裸露處，才能在皮膚表面形成保護膜以預防蚊蟲叮咬。另外，防蚊藥品中DEET、picaridin或IR3535的濃度與藥效並無直接關係，而是與藥效持續時間有關，一般來說，較高濃度能提供較持久的防蚊保護。流汗較多或發現蚊子開始在身邊盤旋聚集時，則建議應要補擦了。<br/><br/><br/><br/><br/><br/>最後更新日期2021/2/9<br/><br/>,
什麼情況下最有可能感染登革熱？,<br/>全球登革熱發生的地區，主要在熱帶及亞熱帶有埃及斑蚊及白線斑蚊分布的國家，特別是埃及斑蚊較多之地區，包括亞洲、中南美洲、非洲及澳洲北部，以及部分太平洋地區島嶼。因此，如果出國前往前述地區旅遊、探親及經商時，均有可能感染登革熱。所以，返國後若有發燒、關節骨頭痛、後眼窩痛及出疹等登革熱疑似症狀時，均應儘速就醫，並主動交待旅遊史，提供醫師診治參考。此外，如果台灣地區某一縣市發生登革熱流行，前往該地區，在未做好個人防護之情況下，也有可能感染登革熱。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/7<br/><br/>,
我家住十樓，為什麼還有蚊子？蚊子究竟可飛多高呢？,<br/>蚊子也會搭電梯呀（電梯門開啟時進入）！蚊子雖然由地面垂直起飛直達十樓機率不大，但藉由氣流、工具的運送，還是可能登高的。所以請特別留意住家樓下、地下室或停車場是否佈滿了蚊子的孳生源（積水容器）喔！<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/7<br/><br/>,
什麼是病媒蚊孳生源？,<br/>病媒蚊孳生源是病媒蚊幼蟲及蛹所生長的環境，以登革熱病媒蚊而言，其孳生源是指「所有積水容器」。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>,
登革熱病媒蚊的幼蟲孳生在哪裡？,<br/>登革熱病媒蚊的幼蟲（孑孓）孳生於人工容器及天然容器內。人工容器在室內包括種萬年青或黃金葛之花瓶、花盆底盤、冰箱底盤及地下室積水，而室外則包括水桶、陶甕、水泥槽等儲水工具，廢棄物包括飲料罐、紙杯、紙碗、塑膠袋等小型廢棄物，塑膠水桶、臉盆、洗澡盆、鍋、碗、瓢、盆、輪胎等中型廢棄物，不用之浴缸、馬桶、電冰箱、洗衣機、各式各樣傢俱等大型廢棄物；天然容器則包括樹洞、竹筒、葉軸等。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>,
為何需要大家動手清除孳生源？,<br/>清除所有積水容器是預防登革熱最有效的辦法，而這項工作不能單靠政府，必須大家一起參與，才能短時間內達成目的。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/7<br/><br/>,
噴灑殺蟲劑是否能有效消滅登革熱病媒蚊？,"<br/><br/>	疫情發生時為迅速消滅環境中帶病毒的成蚊，才採行噴藥滅蚊措施，以減少登革病毒擴散的機會。<br/>	緊急噴藥措施無法消滅積水容器中的孑孓，且會造成抗藥性蟲株產生及環境污染，是疫情發生時不得已的措施，緊急噴藥必需配合全面孳生源清除，才會有實際的效果。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>",
如何一勞永逸清除孳生源？,"<br/>改變個人行為，妥善管理容器並避免棄置各種積水容器，才能一勞永逸的將孳生源清除，處理流程如下：<br/><br/>一、種水生植物的容器：一般常見的水生植物包括黃金葛、萬年青、水芙蓉等。<br/><br/><br/>	將小石頭或彩色的膠質物放入容器，水面不可超過石頭或膠質物表面。<br/>	將食蚊魚放入種水生植物的容器內。常見的食蚊魚包括孔雀魚、大肚魚、台灣鬥魚等。<br/><br/><br/>二、貯水的容器：常見貯水容器包括澆花、洗滌、飲用的水桶、陶甕、水泥槽等。<br/><br/><br/>	不用時倒置。<br/>	使用時，加蓋密封。<br/>	若因特殊需要，無法密封，可養上述食蚊魚，並放置水芙蓉。<br/><br/><br/>三、廢棄容器：不要隨意堆積或亂丟廢棄容器於戶外，常見廢棄容器包括飲料罐、便當盒、臉盆、水族箱、浴缸等。<br/><br/>四、人為建築：於建築時，避免留下積水的可能，例如庭院造景時，於流水的四周勿留積水的水窟；仿竹子時，勿留竹洞。<br/><br/>五、天然容器：包括樹洞、竹筒等。樹洞可以填土並種植植物，避免形成積水之環境。竹筒可在竹節處砍斷，勿留竹筒積水。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>",
社區發生登革熱流行時民眾該怎麼辦？,"<br/><br/>	清除居家環境中各種積水容器，不使病媒蚊孳生。<br/>	白天外出活動時避免被登革熱病媒蚊叮咬，可穿著長袖長褲，裸露處噴防蚊液。<br/>	家中裝設紗門紗窗。<br/>	配合政府做好防疫措施。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>",
社區內發生登革熱流行，一般民眾應如何預防登革熱疫情擴散？,"<br/>病例發生之地區，住戶應配合衛生局所，進行下列登革熱防治工作。<br/><br/><br/>	接受訪視、提供正確及詳實資訊，有疑似症狀者應接受抽血檢驗。<br/>	經綜合評估後如有必要，患者住家及工作地方圓半徑50公尺範圍內的住戶，將實施成蟲化學防治措施，以殺死可能帶病毒的成蚊，防止疫情擴散。<br/>	配合進行病媒蚊孳生源查核及清除，主要是清除居家內外之積水容器，使斑蚊無繁殖場所及機會，才能避免被傳染。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>",
衛生單位執行成蟲化學防治作業（噴藥）時，民眾必須配合的事項有那些？,"<br/><br/>	噴藥的目的在於儘快降低帶病毒病媒蚊的密度，防止疾病傳播，若您住家附近經縣市政府衛生單位評估有實施噴藥之必要，原則上在劃定區塊內必須逐戶完成噴藥，且戶內外都要澈底落實，才能發揮效果，有效遏止疾病蔓延。<br/>	地方政府衛生單位會在噴藥前事先通知劃定噴藥範圍內的住戶，如住戶當時不在，則發放或張貼噴藥通知單，詳細說明注意事項，請民眾將餐具、食物及衣服等物品收妥，家具適當覆蓋，關閉火源及電源等，執行噴藥當天並由領隊人員協助與民眾溝通。<br/>	登革熱戶內噴藥所使用之殺蟲劑，係仿照天然除蟲菊精分子構造，以人工合成之合成除蟲菊精類殺蟲劑，對蚊蟲具擊昏、致死效果，對人畜毒性低。噴藥完成後，建議等待30分鐘後再戴口罩進入戶內，打開門窗澈底通風後，即可恢復正常作息，如須清理戶內環境，使用一般家用清潔劑即可達成清潔之目的。<br/>	個別住戶如因特別因素而有實施之困難，可依通知單上的聯絡方式告知執行單位，共同研商適合之處理方式。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>",
衛生局通知，因登革熱疫情需至家中辦理防疫工作（如孳生源清除、查核或噴藥），可以不配合嗎？不配合會怎樣？,"<br/><br/>	衛生局接到疑似病例通報，對於病例居住地、工作地，其他可能感染地點及在病毒血症期間停留達2小時以上之地點，將於48小時內至前述地點進行相關防治工作（如孳生源清除與查核工作等），以迅速撲滅病媒蚊，避免疫情擴大或再出現其他登革熱病例。<br/>	如您拒絕配合衛生局孳生源清除、查核，依傳染病防治法第70條，可處新台幣3千元以上1萬5千元以下罰鍰。如衛生局通知將強制進入您的住家實施防疫工作，您如果不在，衛生局（所）可依傳染病防治法第38條，會同相關人員強制開鎖進入您的住家實施防疫工作，若當場查獲病媒蚊孳生源者，依傳染病防治法第70條，可處新台幣3千元以上1萬5千元以下罰鍰。<br/>	如您於衛生局強制實施防疫工作時到場，拒絕配合（拒絕、規避或妨礙）防疫工作，依傳染病防治法第67條，處新臺幣6萬元以上30萬元以下罰鍰。為您的家人及大眾之健康，敬請務必配合衛生單位執行相關防疫工作。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>",
如果接獲衛生局通知，因應登革熱疫情需至家中配合政府防疫工作（孳生源清除、查核或噴藥），但在實施防疫工作當時正好要上班或外出怎麼辦？,"<br/><br/>	依據104年6月17日修正公布之傳染病防治法第三十八條第二項，「前項經通知且親自到場之人員，其所屬機關（構）、學校、團體、公司、廠場，應依主管機關之指示給予公假」，如經執行本次防疫工作之主管機關通知，且親自到場配合防疫工作，並確實有向工作單位請假需求之民眾，其所屬工作單位應依主管機關指示給予公假。建議您於接獲通知後，立即跟公司或服務單位申請公假，或更改、延遲外出辦事之時間，撥空配合衛生局實施防疫工作。<br/>	如果於通知實施防疫工作之時間內，因特殊因素而無法配合，可事先依通知單上的聯絡方式與負責單位溝通。<br/><br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>",
民眾主動通報登革熱有何好處？,<br/>由於早期通報，相關單位可即時採取防治措施，以避免疫情擴大，更可防止家人或鄰居被感染。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/7<br/><br/>,
登革熱通報獎金核發規定？,<br/>依據「傳染病防治獎勵辦法」第5條規定，醫事人員發現傳染病（源），主動通報（知）並經主管機關證實者，全縣（市）地區當年度流行季本土病例之首例，發給通報獎金新臺幣四千元，登革熱境外移入病例每例新臺幣二千五百元。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/7<br/><br/>,
請問感染登革熱是否需要住院隔離？,<br/>感染登革熱是否需要住院，將由醫師專業評估，若醫師認為有住院治療需要，在病毒血症期（可傳染期）之患者，只需做好防蚊隔離，例如：使用蚊帳或防蚊藥劑，並不需要強制隔離。<br/><br/>此外，經地方政府衛生局基於公衛防疫需求評估後，認為有住院防蚊隔離必要者，亦請配合衛生局之防治作為辦理。<br/><br/><br/><br/><br/><br/>最後更新日期2019/1/29<br/><br/>,
